lambda_in (m),0,0,15,15,30,30,45,45,60,60,75,75,90,90
0.000000735,1.3776E-22,1.3782E-22,1.2897E-22,1.2903E-22,1.0464E-22,1.047E-22,7.0735E-23,7.0799E-23,3.6048E-23,3.6112E-23,1.0138E-23,1.0202E-23,5.4763E-25,6.1041E-25
0.00000074,1.1182E-22,1.1186E-22,1.0466E-22,1.0471E-22,8.4958E-23,8.5009E-23,5.7464E-23,5.752E-23,2.9328E-23,2.9388E-23,8.3113E-24,8.3726E-24,5.3045E-25,5.9222E-25
0.000000745,9.2447E-23,9.2485E-23,8.6544E-23,8.6583E-23,7.0268E-23,7.0313E-23,4.7562E-23,4.7612E-23,2.431E-23,2.4366E-23,6.9442E-24,7.0037E-24,5.1428E-25,5.7491E-25
0.00000075,7.7626E-23,7.7659E-23,7.2695E-23,7.273E-23,5.9034E-23,5.9075E-23,3.9986E-23,4.0034E-23,2.0473E-23,2.0527E-23,5.8968E-24,5.9547E-24,4.9886E-25,5.5827E-25
0.000000755,6.6056E-23,6.6086E-23,6.1855E-23,6.1888E-23,5.0251E-23,5.0289E-23,3.4053E-23,3.4099E-23,1.7469E-23,1.7521E-23,5.0747E-24,5.1312E-24,4.8394E-25,5.4208E-25
0.00000076,5.6873E-23,5.6902E-23,5.3257E-23,5.3288E-23,4.3277E-23,4.3314E-23,2.9348E-23,2.9391E-23,1.5085E-23,1.5135E-23,4.4195E-24,4.4746E-24,4.6973E-25,5.2656E-25
0.000000765,4.9524E-23,4.9552E-23,4.638E-23,4.6411E-23,3.77E-23,3.7736E-23,2.5587E-23,2.563E-23,1.3174E-23,1.3224E-23,3.8942E-24,3.948E-24,4.5673E-25,5.1222E-25
0.00000077,4.3553E-23,4.3582E-23,4.0802E-23,4.0833E-23,3.3171E-23,3.3207E-23,2.253E-23,2.2572E-23,1.1623E-23,1.1671E-23,3.4665E-24,3.5192E-24,4.4479E-25,4.9894E-25
0.000000775,3.8654E-23,3.8682E-23,3.6213E-23,3.6243E-23,2.9454E-23,2.9489E-23,2.0018E-23,2.0059E-23,1.0347E-23,1.0394E-23,3.1134E-24,3.1648E-24,4.3369E-25,4.865E-25
0.00000078,3.4565E-23,3.4594E-23,3.2381E-23,3.2412E-23,2.6344E-23,2.6379E-23,1.7921E-23,1.7962E-23,9.2804E-24,9.3267E-24,2.818E-24,2.8681E-24,4.2328E-25,4.7476E-25
0.000000785,3.1108E-23,3.1137E-23,2.915E-23,2.9181E-23,2.3722E-23,2.3757E-23,1.6148E-23,1.6189E-23,8.3786E-24,8.4241E-24,2.5672E-24,2.6162E-24,4.1339E-25,4.6355E-25
0.00000079,2.8162E-23,2.8191E-23,2.6389E-23,2.642E-23,2.1485E-23,2.1519E-23,1.4636E-23,1.4676E-23,7.6096E-24,7.654E-24,2.3525E-24,2.4002E-24,4.039E-25,4.5276E-25
0.000000795,2.562E-23,2.5649E-23,2.4011E-23,2.4042E-23,1.9555E-23,1.9589E-23,1.3331E-23,1.337E-23,6.9459E-24,6.9893E-24,2.1662E-24,2.2128E-24,3.9471E-25,4.423E-25
0.0000008,2.3409E-23,2.3439E-23,2.194E-23,2.197E-23,1.7877E-23,1.7911E-23,1.2196E-23,1.2234E-23,6.3661E-24,6.4086E-24,2.0031E-24,2.0484E-24,3.8571E-25,4.3205E-25
